ResponseId,lives_with_others,respondent_work_hours,respondent_work_hours_cat,num_children,num_partners,num_parents,num_siblings,age,gender,gender_code,education_level,education_cat,zip_code,vocational_qualification,has_university_degree,height_cm,weight_kg,bmi,risk_tolerance,personal_income_change,partner_income_change,task_share_food,task_share_childcare,task_share_education,task_share_housework,health_status,health_status_cat,household_income,personal_income,household_income_cat,personal_income_cat,federal_state,district,is_city,population_density,is_rural,population,is_metropolitan,overall_income,overall_income_cat,state_Baden-Württemberg,state_Bayern,state_Berlin,state_Brandenburg,state_Bremen,state_Hamburg,state_Hessen,state_Mecklenburg-Vorpommern,state_Niedersachsen,state_Nordrhein-Westfalen,state_Rheinland-Pfalz,state_Saarland,state_Sachsen,state_Sachsen-Anhalt,state_Schleswig-Holstein,state_Thüringen,district_Aachen,district_Ahrweiler,district_Aichach-Friedberg,district_Altenburger Land,district_Altenkirchen,district_Altmarkkreis Salzwedel,district_Altötting,district_Alzey-Worms,district_Amberg-Sulzbach,district_Anhalt-Bitterfeld,district_Ansbach,district_Aschaffenburg,district_Augsburg,district_Aurich,district_Bad Dürkheim,district_Bad Kissingen,district_Bad Kreuznach,district_Bad Tölz-Wolfratshausen,district_Baden-Baden,district_Bamberg,district_Bayreuth,district_Bergstraße,district_Berlin,district_Bernkastel-Wittlich,district_Biberach,district_Bielefeld,district_Birkenfeld,district_Bochum,district_Bodenseekreis,district_Bonn,district_Borken,district_Bottrop,district_Braunschweig,district_Breisgau-Hochschwarzwald,district_Bremen,district_Bremerhaven,district_Burgenlandkreis,district_Böblingen,district_Calw,district_Cham,district_Chemnitz,district_Cloppenburg,district_Coburg,district_Coesfeld,district_Cottbus,district_Dachau,district_Dahme-Spreewald,district_Darmstadt-Dieburg,district_Delmenhorst,district_Dessau-Roßlau,district_Diepholz,district_Dithmarschen,district_Donau-Ries,district_Dortmund,district_Dresden,district_Duisburg,district_Düren,district_Düsseldorf,district_Ebersberg,district_Eichstätt,district_Eifelkreis Bitburg-Prüm,district_Emden,district_Emmendingen,district_Emsland,district_Ennepe-Ruhr-Kreis,district_Enzkreis,district_Erding,district_Erfurt,district_Erlangen,district_Erzgebirgskreis,district_Essen,district_Esslingen,district_Euskirchen,district_Frankenthal,district_Frankfurt am Main,district_Freiburg im Breisgau,district_Freising,district_Freyung-Grafenau,district_Fulda,district_Fürstenfeldbruck,district_Fürth,district_Garmisch-Partenkirchen,district_Gelsenkirchen,district_Gera,district_Germersheim,district_Gießen,district_Gifhorn,district_Goslar,district_Gotha,district_Grafschaft Bentheim,district_Groß-Gerau,district_Görlitz,district_Göttingen,district_Günzburg,district_Gütersloh,district_Hagen,district_Hamburg,district_Hamm,district_Hannover,district_Harburg,district_Harz,district_Havelland,district_Heidekreis,district_Heidelberg,district_Heidenheim,district_Heilbronn,district_Helmstedt,district_Herford,district_Herne,district_Herzogtum Lauenburg,district_Hildesheim,district_Hochsauerlandkreis,district_Hochtaunuskreis,district_Hof,district_Höxter,district_Ilm-Kreis,district_Ingolstadt,district_Jena,district_Jerichower Land,district_Kaiserslautern,district_Karlsruhe,district_Kassel,district_Kelheim,district_Kiel,district_Kitzingen,district_Kleve,district_Koblenz,district_Konstanz,district_Krefeld,district_Kronach,district_Kusel,district_Köln,district_Lahn-Dill-Kreis,district_Landau in der Pfalz,district_Landshut,district_Leipzig,district_Leverkusen,district_Lichtenfels,district_Limburg-Weilburg,district_Lippe,district_Ludwigsburg,district_Ludwigshafen  ,district_Ludwigshafen am Rhein,district_Ludwigslust-Parchim,district_Lörrach,district_Lübeck,district_Lüneburg,district_Magdeburg,district_Main-Kinzig-Kreis,district_Main-Tauber-Kreis,district_Main-Taunus-Kreis,district_Mainz,district_Mainz-Bingen,district_Mannheim,district_Mansfeld-Südharz,district_Marburg-Biedenkopf,district_Mayen-Koblenz,district_Mecklenburgische Seenplatte,district_Meißen,district_Merzig-Wadern,district_Mettmann,district_Miltenberg,district_Minden-Lübbecke,district_Mittelsachsen,district_Märkischer Kreis,district_Mönchengladbach,district_Mülheim an der Ruhr,district_München,district_Münster,district_Neckar-Odenwald-Kreis,district_Neu-Ulm,district_Neumarkt in der Oberpfalz,district_Neumünster,district_Neustadt an der Aisch-Bad Windsheim,district_Neustadt an der Waldnaab,district_Neustadt an der Weinstraße,district_Neuwied,district_Nienburg_Weser,district_Nordhausen,district_Nordsachsen,district_Nordwestmecklenburg,district_Northeim,district_Nürnberg,district_Nürnberger Land,district_Oberallgäu,district_Oberbergischer Kreis,district_Oberhausen,district_Oberhavel,district_Oberspreewald-Lausitz,district_Odenwaldkreis,district_Oder-Spree,district_Offenbach,district_Offenbach am Main,district_Oldenburg,district_Olpe,district_Ortenaukreis,district_Osnabrück,district_Ostalbkreis,district_Ostallgäu,district_Ostholstein,district_Paderborn,district_Passau,district_Pforzheim,district_Pinneberg,district_Plön,district_Potsdam,district_Potsdam-Mittelmark,district_Prignitz,district_Rastatt,district_Ravensburg,district_Recklinghausen,district_Regen,district_Regensburg,district_Rems-Murr-Kreis,district_Remscheid,district_Reutlingen,district_Rhein-Erft-Kreis,district_Rhein-Kreis Neuss,district_Rhein-Lahn-Kreis,district_Rhein-Neckar-Kreis,district_Rhein-Pfalz-Kreis,district_Rhein-Sieg-Kreis,district_Rheingau-Taunus-Kreis,district_Rheinisch-Bergischer Kreis,district_Rhön-Grabfeld,district_Rosenheim,district_Rostock,district_Rotenburg Wümme,district_Roth,district_Rottal-Inn,district_Rottweil,district_Saalfeld-Rudolstadt,district_Saarbrücken,district_Saarlouis,district_Saarpfalz-Kreis,district_Salzlandkreis,district_Sankt Wendel,district_Schaumburg,district_Schleswig-Flensburg,district_Schwabach,district_Schweinfurt,district_Schwerin,district_Schwäbisch Hall,district_Segeberg,district_Siegen-Wittgenstein,district_Sigmaringen,district_Solingen,district_Sonneberg,district_Spree-Neiße,district_Stade,district_Starnberg,district_Steinburg,district_Steinfurt,district_Stormarn,district_Straubing,district_Straubing-Bogen,district_Stuttgart,district_Sächsische Schweiz-Osterzgebirge,district_Sömmerda,district_Südwestpfalz,district_Tirschenreuth,district_Traunstein,district_Trier,district_Tübingen,district_Ulm,district_Unna,district_Unstrut-Hainich-Kreis,district_Unterallgäu,district_Verden,district_Viersen,district_Vogelsbergkreis,district_Vogtlandkreis,district_Vorpommern-Greifswald,district_Vorpommern-Rügen,district_Warendorf,district_Weiden in der Oberpfalz,district_Weimarer Land,district_Wesel,district_Wesermarsch,district_Westerwaldkreis,district_Wetteraukreis,district_Wiesbaden,district_Wilhelmshaven,district_Wittenberg,district_Wittmund,district_Wolfenbüttel,district_Wuppertal,district_Würzburg,district_Zollernalbkreis,district_Zwickau
R_2VDTMg0BXgqJfRs,Yes,45.5,41-50 Stunden,0.0,1.0,0.0,0.0,38.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),41540.0,"Lehre/ Berufsausbildung im dualen System,Fachschulabschluss",0,185.0,87.0,25.4200146092038,5.0,0.0,0.0,50.0,,,39.0,3.0,Zufriedenstellend,4750.5,,4501-5000€,,Nordrhein-Westfalen,Rhein-Kreis Neuss,Kreis,772.0,0.0,395315.0,0.0,4750.5,11.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_1r1fY2HmZlVs2hw,No,25.5,21-30 Stunden,0.0,0.0,0.0,0.0,55.0,Male,1.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),65344.0,Lehre/ Berufsausbildung im dualen System,0,181.0,84.0,25.640242971826257,7.0,,,,,,,3.0,Zufriedenstellend,,1750.5,,1501-2000€,Hessen,Rheingau-Taunus-Kreis,Kreis,231.0,0.0,187160.0,0.0,1750.5,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_2viGZntw0Wz5u2J,No,0.0,Nicht erwerbstätig,0.0,0.0,0.0,0.0,52.0,Male,1.0,2.0,Haupt- oder Volksschulabschluss (Abschluss der Pflichtschule),51149.0,Ohne beruflichen Bildungsabschluss,0,187.0,92.0,26.309016557522373,0.0,,,,,,,2.0,Weniger gut,,250.0,,0-500€,Nordrhein-Westfalen,Köln,Stadt,2686.0,0.0,1087863.0,1.0,250.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_1er4OnNiUitF9Vy,No,35.5,31-40 Stunden,0.0,0.0,0.0,0.0,48.0,Male,1.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),96215.0,Lehre/ Berufsausbildung im dualen System,0,173.0,68.0,22.72043837081092,0.0,,,,,,,3.0,Zufriedenstellend,,1750.5,,1501-2000€,Bayern,Lichtenfels,Kreis,130.0,1.0,66776.0,0.0,1750.5,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_3kaLuiqTxuQfd11,No,35.5,31-40 Stunden,0.0,0.0,0.0,0.0,35.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),30539.0,Lehre/ Berufsausbildung im dualen System,0,178.0,68.0,21.461936624163616,1.0,,,,,,,4.0,Gut,,2250.5,,2001-2500€,Niedersachsen,Hannover,Kreis,791.0,0.0,923822.0,1.0,2250.5,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_1luEMyaohIUugVD,No,5.5,1-10 Stunden,0.0,0.0,0.0,0.0,58.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),12103.0,Master,1,186.0,90.0,26.01456815816857,6.0,,,,,,,2.0,Weniger gut,,1750.5,,1501-2000€,Berlin,Berlin,Stadt,4118.0,0.0,3669491.0,1.0,1750.5,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_1NejEAlVdikIl9v,Yes,5.5,1-10 Stunden,0.0,1.0,0.0,0.0,63.0,Male,1.0,3.0,Abschluss der Polytechnischen Oberschule der DDR,96515.0,Fachschulabschluss (DDR),0,182.0,99.0,29.88769472285956,5.0,0.0,0.0,80.0,48.0,48.0,56.0,2.0,Weniger gut,1750.5,,1501-2000€,,Thüringen,Sonneberg,Kreis,144.0,1.0,45103.0,0.0,1750.5,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_3lSTSRffgYqzhwP,No,0.0,Nicht erwerbstätig,0.0,0.0,0.0,0.0,65.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),4178.0,Fachschulabschluss (DDR),0,167.0,68.0,24.38237297859371,1.0,,,,,,,3.0,Zufriedenstellend,,4750.5,,4501-5000€,Sachsen,Leipzig,Kreis,156.0,0.0,258139.0,0.0,4750.5,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_24ue9DAOKsMraU9,Yes,0.0,Nicht erwerbstätig,0.0,1.0,0.0,0.0,65.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),40219.0,Fachschulabschluss,0,167.0,135.0,48.40618164867869,2.0,0.0,0.0,0.0,,,26.0,3.0,Zufriedenstellend,3250.5,,3001-3500€,,Nordrhein-Westfalen,Düsseldorf,Stadt,2860.0,0.0,621877.0,1.0,3250.5,8.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_OrRZrysMJcKq6at,No,0.0,Nicht erwerbstätig,0.0,0.0,0.0,0.0,21.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),33100.0,"Bachelor,Diplom",1,165.0,51.0,18.73278236914601,2.0,,,,,,,4.0,Gut,,250.0,,0-500€,Nordrhein-Westfalen,Paderborn,Kreis,247.0,0.0,307839.0,0.0,250.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_p5C9mDm5cWSOyIN,Yes,25.5,21-30 Stunden,1.0,1.0,0.0,0.0,45.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),37574.0,Fachschulabschluss,0,166.0,115.0,41.73319785164756,6.0,0.0,0.0,,,,,3.0,Zufriedenstellend,2750.5,,2501-3000€,,Niedersachsen,Northeim,Kreis,121.0,1.0,132285.0,0.0,2750.5,7.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_3Jl4IGkm1NHEsog,No,45.5,41-50 Stunden,0.0,0.0,0.0,0.0,57.0,Female,2.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),95028.0,Lehre/ Berufsausbildung im dualen System,0,156.0,58.0,23.83300460223537,1.0,,,,,,,4.0,Gut,,2250.5,,2001-2500€,Bayern,Hof,Stadt,790.0,0.0,45825.0,0.0,2250.5,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
